DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-13 23:34:19";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:43:41";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:43:41";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:43:44";}
UPDATE `purchase_item` SET `total_sell` = `total_sell` + 1 WHERE `store_id` = ? AND `item_id` = ? AND `status` = ?|a:3:{i:0;i:1;i:1;s:2:"11";i:2;s:6:"active";}
INSERT INTO `selling_item` (invoice_id, store_id, item_id, category_id, brand_id, sup_id, item_name, item_purchase_price, item_price, item_discount, item_tax, tax_method, taxrate_id, tax, gst, cgst, sgst, igst, item_quantity, item_total, purchase_invoice_id) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|a:21:{i:0;s:9:"FAC100276";i:1;i:1;i:2;s:2:"11";i:3;s:1:"1";i:4;i:1;i:5;s:1:"1";i:6;s:32:"Manzana postobon ddddddddddddddd";i:7;d:10000;i:8;s:9:"700000.00";i:9;i:0;i:10;d:133000;i:11;s:9:"inclusive";i:12;i:1;i:13;s:7:"19.0000";i:14;s:7:"19.0000";i:15;d:66500;i:16;d:66500;i:17;i:0;i:18;s:1:"1";i:19;s:9:"700000.00";i:20;s:10:"B951235795";}
UPDATE `product_to_store` SET `quantity_in_stock` = `quantity_in_stock` - 1 WHERE `store_id` = ? AND `product_id` = ?|a:2:{i:0;i:1;i:1;s:2:"11";}
INSERT INTO `selling_info` (invoice_id, store_id, customer_id, customer_mobile, invoice_note, total_items, payment_status, is_installment, created_by, created_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|a:10:{i:0;s:9:"FAC100276";i:1;i:1;i:2;s:1:"1";i:3;s:0:"";i:4;s:0:"";i:5;i:1;i:6;s:4:"paid";i:7;s:1:"0";i:8;i:1;i:9;s:19:"2020-12-20 12:43:44";}
INSERT INTO `selling_price` (invoice_id, store_id, subtotal, discount_type, discount_amount, interest_amount, interest_percentage, item_tax, order_tax, cgst, sgst, igst, total_purchase_price, shipping_type, shipping_amount, others_charge, previous_due, payable_amount, paid_amount, due, prev_due_paid, profit, balance) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|a:23:{i:0;s:9:"FAC100276";i:1;i:1;i:2;s:6:"700000";i:3;s:5:"plain";i:4;s:1:"0";i:5;i:0;i:6;i:0;i:7;d:133000;i:8;s:1:"0";i:9;d:66500;i:10;d:66500;i:11;i:0;i:12;d:10000;i:13;s:5:"plain";i:14;i:0;i:15;i:0;i:16;i:0;i:17;i:700000;i:18;s:6:"700000";i:19;i:0;i:20;i:0;i:21;d:690000;i:22;i:0;}
UPDATE `invoice_resolution` SET `consecutive` = `consecutive`+1 WHERE `store_id` = ?|a:1:{i:0;i:1;}
INSERT INTO `payments` (store_id, invoice_id, pmethod_id, capital, amount, details, attachment, note, total_paid, pos_balance, created_by, created_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|a:12:{i:0;i:1;i:1;s:9:"FAC100276";i:2;s:1:"1";i:3;d:10000;i:4;s:6:"700000";i:5;s:0:"";i:6;s:0:"";i:7;s:0:"";i:8;s:6:"700000";i:9;i:0;i:10;i:1;i:11;s:19:"2020-12-20 12:43:44";}
UPDATE `selling_info` SET `pmethod_id` = ?, `checkout_status` = ? WHERE `invoice_id` = ? AND `store_id` = ?|a:4:{i:0;s:1:"1";i:1;i:1;i:2;s:9:"FAC100276";i:3;i:1;}
INSERT INTO `sell_logs` (customer_id, reference_no, type, pmethod_id, description, amount, store_id, ref_invoice_id, created_by, created_at) VALUES (?,?,?,?,?,?,?,?,?,?)|a:10:{i:0;s:1:"1";i:1;s:13:"CT20122011229";i:2;s:4:"sell";i:3;s:1:"1";i:4;s:16:"Pagado al vender";i:5;s:6:"700000";i:6;i:1;i:7;s:9:"FAC100276";i:8;i:1;i:9;s:19:"2020-12-20 12:43:44";}
INSERT INTO `bank_transaction_info` (store_id, account_id, source_id, ref_no, invoice_id, transaction_type, title, details, image, created_by, created_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|a:11:{i:0;i:1;i:1;i:1;i:2;N;i:3;s:4:"D242";i:4;s:9:"FAC100276";i:5;s:8:"deposito";i:6;s:21:"Depósito para vender";i:7;s:24:"Cliente: Cliente de Paso";i:8;s:4:"NULL";i:9;i:1;i:10;s:19:"2020-12-20 12:43:44";}
INSERT INTO `bank_transaction_price` (store_id, info_id, ref_no, amount) VALUES (?, ?, ?, ?)|a:4:{i:0;i:1;i:1;s:3:"452";i:2;s:4:"D242";i:3;s:6:"700000";}
UPDATE `bank_account_to_store` SET `deposit` = `deposit` + 700000 WHERE `store_id` = ? AND `account_id` = ?|a:2:{i:0;i:1;i:1;i:1;}
UPDATE `bank_accounts` SET `total_deposit` = `total_deposit` + 700000 WHERE `id` = ?|a:1:{i:0;i:1;}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:43:52";}
UPDATE `purchase_item` SET `total_sell` = `total_sell` + 1 WHERE `store_id` = ? AND `item_id` = ? AND `status` = ?|a:3:{i:0;i:1;i:1;s:2:"11";i:2;s:6:"active";}
INSERT INTO `selling_item` (invoice_id, store_id, item_id, category_id, brand_id, sup_id, item_name, item_purchase_price, item_price, item_discount, item_tax, tax_method, taxrate_id, tax, gst, cgst, sgst, igst, item_quantity, item_total, purchase_invoice_id) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|a:21:{i:0;s:9:"FAC100277";i:1;i:1;i:2;s:2:"11";i:3;s:1:"1";i:4;i:1;i:5;s:1:"1";i:6;s:32:"Manzana postobon ddddddddddddddd";i:7;d:10000;i:8;s:9:"700000.00";i:9;i:0;i:10;d:133000;i:11;s:9:"inclusive";i:12;i:1;i:13;s:7:"19.0000";i:14;s:7:"19.0000";i:15;d:66500;i:16;d:66500;i:17;i:0;i:18;s:1:"1";i:19;s:9:"700000.00";i:20;s:10:"B951235795";}
UPDATE `product_to_store` SET `quantity_in_stock` = `quantity_in_stock` - 1 WHERE `store_id` = ? AND `product_id` = ?|a:2:{i:0;i:1;i:1;s:2:"11";}
INSERT INTO `selling_info` (invoice_id, store_id, customer_id, customer_mobile, invoice_note, total_items, payment_status, is_installment, created_by, created_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|a:10:{i:0;s:9:"FAC100277";i:1;i:1;i:2;s:1:"1";i:3;s:0:"";i:4;s:0:"";i:5;i:1;i:6;s:4:"paid";i:7;s:1:"0";i:8;i:1;i:9;s:19:"2020-12-20 12:43:52";}
INSERT INTO `selling_price` (invoice_id, store_id, subtotal, discount_type, discount_amount, interest_amount, interest_percentage, item_tax, order_tax, cgst, sgst, igst, total_purchase_price, shipping_type, shipping_amount, others_charge, previous_due, payable_amount, paid_amount, due, prev_due_paid, profit, balance) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|a:23:{i:0;s:9:"FAC100277";i:1;i:1;i:2;s:6:"700000";i:3;s:5:"plain";i:4;s:1:"0";i:5;i:0;i:6;i:0;i:7;d:133000;i:8;s:1:"0";i:9;d:66500;i:10;d:66500;i:11;i:0;i:12;d:10000;i:13;s:5:"plain";i:14;i:0;i:15;i:0;i:16;i:0;i:17;i:700000;i:18;s:6:"700000";i:19;i:0;i:20;i:0;i:21;d:690000;i:22;i:0;}
UPDATE `invoice_resolution` SET `consecutive` = `consecutive`+1 WHERE `store_id` = ?|a:1:{i:0;i:1;}
INSERT INTO `payments` (store_id, invoice_id, pmethod_id, capital, amount, details, attachment, note, total_paid, pos_balance, created_by, created_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|a:12:{i:0;i:1;i:1;s:9:"FAC100277";i:2;s:1:"1";i:3;d:10000;i:4;s:6:"700000";i:5;s:0:"";i:6;s:0:"";i:7;s:0:"";i:8;s:6:"700000";i:9;i:0;i:10;i:1;i:11;s:19:"2020-12-20 12:43:52";}
UPDATE `selling_info` SET `pmethod_id` = ?, `checkout_status` = ? WHERE `invoice_id` = ? AND `store_id` = ?|a:4:{i:0;s:1:"1";i:1;i:1;i:2;s:9:"FAC100277";i:3;i:1;}
INSERT INTO `sell_logs` (customer_id, reference_no, type, pmethod_id, description, amount, store_id, ref_invoice_id, created_by, created_at) VALUES (?,?,?,?,?,?,?,?,?,?)|a:10:{i:0;s:1:"1";i:1;s:13:"CT20122011230";i:2;s:4:"sell";i:3;s:1:"1";i:4;s:16:"Pagado al vender";i:5;s:6:"700000";i:6;i:1;i:7;s:9:"FAC100277";i:8;i:1;i:9;s:19:"2020-12-20 12:43:52";}
INSERT INTO `bank_transaction_info` (store_id, account_id, source_id, ref_no, invoice_id, transaction_type, title, details, image, created_by, created_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|a:11:{i:0;i:1;i:1;i:1;i:2;N;i:3;s:4:"D243";i:4;s:9:"FAC100277";i:5;s:8:"deposito";i:6;s:21:"Depósito para vender";i:7;s:24:"Cliente: Cliente de Paso";i:8;s:4:"NULL";i:9;i:1;i:10;s:19:"2020-12-20 12:43:52";}
INSERT INTO `bank_transaction_price` (store_id, info_id, ref_no, amount) VALUES (?, ?, ?, ?)|a:4:{i:0;i:1;i:1;s:3:"453";i:2;s:4:"D243";i:3;s:6:"700000";}
UPDATE `bank_account_to_store` SET `deposit` = `deposit` + 700000 WHERE `store_id` = ? AND `account_id` = ?|a:2:{i:0;i:1;i:1;i:1;}
UPDATE `bank_accounts` SET `total_deposit` = `total_deposit` + 700000 WHERE `id` = ?|a:1:{i:0;i:1;}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:44:55";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:44:55";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:44:56";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:44:57";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:44:57";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:44:57";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:45:00";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:45:00";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:45:02";}
UPDATE `purchase_item` SET `total_sell` = `total_sell` + 2 WHERE `store_id` = ? AND `item_id` = ? AND `status` = ?|a:3:{i:0;i:1;i:1;s:2:"11";i:2;s:6:"active";}
INSERT INTO `selling_item` (invoice_id, store_id, item_id, category_id, brand_id, sup_id, item_name, item_purchase_price, item_price, item_discount, item_tax, tax_method, taxrate_id, tax, gst, cgst, sgst, igst, item_quantity, item_total, purchase_invoice_id) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|a:21:{i:0;s:9:"FAC100278";i:1;i:1;i:2;s:2:"11";i:3;s:1:"1";i:4;i:1;i:5;s:1:"1";i:6;s:32:"Manzana postobon ddddddddddddddd";i:7;d:20000;i:8;s:9:"700000.00";i:9;i:0;i:10;d:266000;i:11;s:9:"inclusive";i:12;i:1;i:13;s:7:"19.0000";i:14;s:7:"19.0000";i:15;d:133000;i:16;d:133000;i:17;i:0;i:18;s:1:"2";i:19;s:10:"1400000.00";i:20;s:10:"B951235795";}
UPDATE `product_to_store` SET `quantity_in_stock` = `quantity_in_stock` - 2 WHERE `store_id` = ? AND `product_id` = ?|a:2:{i:0;i:1;i:1;s:2:"11";}
INSERT INTO `selling_info` (invoice_id, store_id, customer_id, customer_mobile, invoice_note, total_items, payment_status, is_installment, created_by, created_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|a:10:{i:0;s:9:"FAC100278";i:1;i:1;i:2;s:1:"1";i:3;s:0:"";i:4;s:0:"";i:5;i:1;i:6;s:4:"paid";i:7;s:1:"0";i:8;i:1;i:9;s:19:"2020-12-20 12:45:02";}
INSERT INTO `selling_price` (invoice_id, store_id, subtotal, discount_type, discount_amount, interest_amount, interest_percentage, item_tax, order_tax, cgst, sgst, igst, total_purchase_price, shipping_type, shipping_amount, others_charge, previous_due, payable_amount, paid_amount, due, prev_due_paid, profit, balance) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|a:23:{i:0;s:9:"FAC100278";i:1;i:1;i:2;s:7:"1400000";i:3;s:5:"plain";i:4;s:1:"0";i:5;i:0;i:6;i:0;i:7;d:266000;i:8;s:1:"0";i:9;d:133000;i:10;d:133000;i:11;i:0;i:12;d:20000;i:13;s:5:"plain";i:14;i:0;i:15;i:0;i:16;i:0;i:17;i:1400000;i:18;s:7:"1400000";i:19;i:0;i:20;i:0;i:21;d:1380000;i:22;i:0;}
UPDATE `invoice_resolution` SET `consecutive` = `consecutive`+1 WHERE `store_id` = ?|a:1:{i:0;i:1;}
INSERT INTO `payments` (store_id, invoice_id, pmethod_id, capital, amount, details, attachment, note, total_paid, pos_balance, created_by, created_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|a:12:{i:0;i:1;i:1;s:9:"FAC100278";i:2;s:1:"1";i:3;d:20000;i:4;s:7:"1400000";i:5;s:0:"";i:6;s:0:"";i:7;s:0:"";i:8;s:7:"1400000";i:9;i:0;i:10;i:1;i:11;s:19:"2020-12-20 12:45:02";}
UPDATE `selling_info` SET `pmethod_id` = ?, `checkout_status` = ? WHERE `invoice_id` = ? AND `store_id` = ?|a:4:{i:0;s:1:"1";i:1;i:1;i:2;s:9:"FAC100278";i:3;i:1;}
INSERT INTO `sell_logs` (customer_id, reference_no, type, pmethod_id, description, amount, store_id, ref_invoice_id, created_by, created_at) VALUES (?,?,?,?,?,?,?,?,?,?)|a:10:{i:0;s:1:"1";i:1;s:13:"CT20122011231";i:2;s:4:"sell";i:3;s:1:"1";i:4;s:16:"Pagado al vender";i:5;s:7:"1400000";i:6;i:1;i:7;s:9:"FAC100278";i:8;i:1;i:9;s:19:"2020-12-20 12:45:02";}
INSERT INTO `bank_transaction_info` (store_id, account_id, source_id, ref_no, invoice_id, transaction_type, title, details, image, created_by, created_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|a:11:{i:0;i:1;i:1;i:1;i:2;N;i:3;s:4:"D244";i:4;s:9:"FAC100278";i:5;s:8:"deposito";i:6;s:21:"Depósito para vender";i:7;s:24:"Cliente: Cliente de Paso";i:8;s:4:"NULL";i:9;i:1;i:10;s:19:"2020-12-20 12:45:02";}
INSERT INTO `bank_transaction_price` (store_id, info_id, ref_no, amount) VALUES (?, ?, ?, ?)|a:4:{i:0;i:1;i:1;s:3:"454";i:2;s:4:"D244";i:3;s:7:"1400000";}
UPDATE `bank_account_to_store` SET `deposit` = `deposit` + 1400000 WHERE `store_id` = ? AND `account_id` = ?|a:2:{i:0;i:1;i:1;i:1;}
UPDATE `bank_accounts` SET `total_deposit` = `total_deposit` + 1400000 WHERE `id` = ?|a:1:{i:0;i:1;}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:45:02";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:45:02";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:45:47";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:45:48";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:45:48";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:45:49";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:45:50";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:45:51";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:45:51";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:45:55";}
UPDATE `purchase_item` SET `total_sell` = `total_sell` + 1 WHERE `store_id` = ? AND `item_id` = ? AND `status` = ?|a:3:{i:0;i:1;i:1;s:2:"11";i:2;s:6:"active";}
INSERT INTO `selling_item` (invoice_id, store_id, item_id, category_id, brand_id, sup_id, item_name, item_purchase_price, item_price, item_discount, item_tax, tax_method, taxrate_id, tax, gst, cgst, sgst, igst, item_quantity, item_total, purchase_invoice_id) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|a:21:{i:0;s:9:"FAC100279";i:1;i:1;i:2;s:2:"11";i:3;s:1:"1";i:4;i:1;i:5;s:1:"1";i:6;s:32:"Manzana postobon ddddddddddddddd";i:7;d:10000;i:8;s:9:"700000.00";i:9;i:0;i:10;d:133000;i:11;s:9:"inclusive";i:12;i:1;i:13;s:7:"19.0000";i:14;s:7:"19.0000";i:15;d:66500;i:16;d:66500;i:17;i:0;i:18;s:1:"1";i:19;s:9:"700000.00";i:20;s:10:"B951235795";}
UPDATE `product_to_store` SET `quantity_in_stock` = `quantity_in_stock` - 1 WHERE `store_id` = ? AND `product_id` = ?|a:2:{i:0;i:1;i:1;s:2:"11";}
INSERT INTO `selling_info` (invoice_id, store_id, customer_id, customer_mobile, invoice_note, total_items, payment_status, is_installment, created_by, created_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|a:10:{i:0;s:9:"FAC100279";i:1;i:1;i:2;s:1:"1";i:3;s:0:"";i:4;s:0:"";i:5;i:1;i:6;s:4:"paid";i:7;s:1:"0";i:8;i:1;i:9;s:19:"2020-12-20 12:45:55";}
INSERT INTO `selling_price` (invoice_id, store_id, subtotal, discount_type, discount_amount, interest_amount, interest_percentage, item_tax, order_tax, cgst, sgst, igst, total_purchase_price, shipping_type, shipping_amount, others_charge, previous_due, payable_amount, paid_amount, due, prev_due_paid, profit, balance) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|a:23:{i:0;s:9:"FAC100279";i:1;i:1;i:2;s:6:"700000";i:3;s:5:"plain";i:4;s:1:"0";i:5;i:0;i:6;i:0;i:7;d:133000;i:8;s:1:"0";i:9;d:66500;i:10;d:66500;i:11;i:0;i:12;d:10000;i:13;s:5:"plain";i:14;i:0;i:15;i:0;i:16;i:0;i:17;i:700000;i:18;s:6:"700000";i:19;i:0;i:20;i:0;i:21;d:690000;i:22;i:0;}
UPDATE `invoice_resolution` SET `consecutive` = `consecutive`+1 WHERE `store_id` = ?|a:1:{i:0;i:1;}
INSERT INTO `payments` (store_id, invoice_id, pmethod_id, capital, amount, details, attachment, note, total_paid, pos_balance, created_by, created_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|a:12:{i:0;i:1;i:1;s:9:"FAC100279";i:2;s:1:"1";i:3;d:10000;i:4;s:6:"700000";i:5;s:0:"";i:6;s:0:"";i:7;s:0:"";i:8;s:6:"700000";i:9;i:0;i:10;i:1;i:11;s:19:"2020-12-20 12:45:55";}
UPDATE `selling_info` SET `pmethod_id` = ?, `checkout_status` = ? WHERE `invoice_id` = ? AND `store_id` = ?|a:4:{i:0;s:1:"1";i:1;i:1;i:2;s:9:"FAC100279";i:3;i:1;}
INSERT INTO `sell_logs` (customer_id, reference_no, type, pmethod_id, description, amount, store_id, ref_invoice_id, created_by, created_at) VALUES (?,?,?,?,?,?,?,?,?,?)|a:10:{i:0;s:1:"1";i:1;s:13:"CT20122011232";i:2;s:4:"sell";i:3;s:1:"1";i:4;s:16:"Pagado al vender";i:5;s:6:"700000";i:6;i:1;i:7;s:9:"FAC100279";i:8;i:1;i:9;s:19:"2020-12-20 12:45:55";}
INSERT INTO `bank_transaction_info` (store_id, account_id, source_id, ref_no, invoice_id, transaction_type, title, details, image, created_by, created_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|a:11:{i:0;i:1;i:1;i:1;i:2;N;i:3;s:4:"D245";i:4;s:9:"FAC100279";i:5;s:8:"deposito";i:6;s:21:"Depósito para vender";i:7;s:24:"Cliente: Cliente de Paso";i:8;s:4:"NULL";i:9;i:1;i:10;s:19:"2020-12-20 12:45:55";}
INSERT INTO `bank_transaction_price` (store_id, info_id, ref_no, amount) VALUES (?, ?, ?, ?)|a:4:{i:0;i:1;i:1;s:3:"455";i:2;s:4:"D245";i:3;s:6:"700000";}
UPDATE `bank_account_to_store` SET `deposit` = `deposit` + 700000 WHERE `store_id` = ? AND `account_id` = ?|a:2:{i:0;i:1;i:1;i:1;}
UPDATE `bank_accounts` SET `total_deposit` = `total_deposit` + 700000 WHERE `id` = ?|a:1:{i:0;i:1;}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:45:55";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:45:55";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:46:59";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:47:00";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:47:00";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:47:01";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:47:02";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:47:04";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:47:04";}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:47:06";}
UPDATE `purchase_item` SET `total_sell` = `total_sell` + 1 WHERE `store_id` = ? AND `item_id` = ? AND `status` = ?|a:3:{i:0;i:1;i:1;s:2:"11";i:2;s:6:"active";}
INSERT INTO `selling_item` (invoice_id, store_id, item_id, category_id, brand_id, sup_id, item_name, item_purchase_price, item_price, item_discount, item_tax, tax_method, taxrate_id, tax, gst, cgst, sgst, igst, item_quantity, item_total, purchase_invoice_id) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|a:21:{i:0;s:9:"FAC100280";i:1;i:1;i:2;s:2:"11";i:3;s:1:"1";i:4;i:1;i:5;s:1:"1";i:6;s:32:"Manzana postobon ddddddddddddddd";i:7;d:10000;i:8;s:9:"700000.00";i:9;i:0;i:10;d:133000;i:11;s:9:"inclusive";i:12;i:1;i:13;s:7:"19.0000";i:14;s:7:"19.0000";i:15;d:66500;i:16;d:66500;i:17;i:0;i:18;s:1:"1";i:19;s:9:"700000.00";i:20;s:10:"B951235795";}
UPDATE `product_to_store` SET `quantity_in_stock` = `quantity_in_stock` - 1 WHERE `store_id` = ? AND `product_id` = ?|a:2:{i:0;i:1;i:1;s:2:"11";}
INSERT INTO `selling_info` (invoice_id, store_id, customer_id, customer_mobile, invoice_note, total_items, payment_status, is_installment, created_by, created_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|a:10:{i:0;s:9:"FAC100280";i:1;i:1;i:2;s:1:"1";i:3;s:0:"";i:4;s:0:"";i:5;i:1;i:6;s:4:"paid";i:7;s:1:"0";i:8;i:1;i:9;s:19:"2020-12-20 12:47:06";}
INSERT INTO `selling_price` (invoice_id, store_id, subtotal, discount_type, discount_amount, interest_amount, interest_percentage, item_tax, order_tax, cgst, sgst, igst, total_purchase_price, shipping_type, shipping_amount, others_charge, previous_due, payable_amount, paid_amount, due, prev_due_paid, profit, balance) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|a:23:{i:0;s:9:"FAC100280";i:1;i:1;i:2;s:6:"700000";i:3;s:5:"plain";i:4;s:1:"0";i:5;i:0;i:6;i:0;i:7;d:133000;i:8;s:1:"0";i:9;d:66500;i:10;d:66500;i:11;i:0;i:12;d:10000;i:13;s:5:"plain";i:14;i:0;i:15;i:0;i:16;i:0;i:17;i:700000;i:18;s:6:"700000";i:19;i:0;i:20;i:0;i:21;d:690000;i:22;i:0;}
UPDATE `invoice_resolution` SET `consecutive` = `consecutive`+1 WHERE `store_id` = ?|a:1:{i:0;i:1;}
INSERT INTO `payments` (store_id, invoice_id, pmethod_id, capital, amount, details, attachment, note, total_paid, pos_balance, created_by, created_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|a:12:{i:0;i:1;i:1;s:9:"FAC100280";i:2;s:1:"1";i:3;d:10000;i:4;s:6:"700000";i:5;s:0:"";i:6;s:0:"";i:7;s:0:"";i:8;s:6:"700000";i:9;i:0;i:10;i:1;i:11;s:19:"2020-12-20 12:47:06";}
UPDATE `selling_info` SET `pmethod_id` = ?, `checkout_status` = ? WHERE `invoice_id` = ? AND `store_id` = ?|a:4:{i:0;s:1:"1";i:1;i:1;i:2;s:9:"FAC100280";i:3;i:1;}
INSERT INTO `sell_logs` (customer_id, reference_no, type, pmethod_id, description, amount, store_id, ref_invoice_id, created_by, created_at) VALUES (?,?,?,?,?,?,?,?,?,?)|a:10:{i:0;s:1:"1";i:1;s:13:"CT20122011233";i:2;s:4:"sell";i:3;s:1:"1";i:4;s:16:"Pagado al vender";i:5;s:6:"700000";i:6;i:1;i:7;s:9:"FAC100280";i:8;i:1;i:9;s:19:"2020-12-20 12:47:06";}
INSERT INTO `bank_transaction_info` (store_id, account_id, source_id, ref_no, invoice_id, transaction_type, title, details, image, created_by, created_at) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)|a:11:{i:0;i:1;i:1;i:1;i:2;N;i:3;s:4:"D246";i:4;s:9:"FAC100280";i:5;s:8:"deposito";i:6;s:21:"Depósito para vender";i:7;s:24:"Cliente: Cliente de Paso";i:8;s:4:"NULL";i:9;i:1;i:10;s:19:"2020-12-20 12:47:06";}
INSERT INTO `bank_transaction_price` (store_id, info_id, ref_no, amount) VALUES (?, ?, ?, ?)|a:4:{i:0;i:1;i:1;s:3:"456";i:2;s:4:"D246";i:3;s:6:"700000";}
UPDATE `bank_account_to_store` SET `deposit` = `deposit` + 700000 WHERE `store_id` = ? AND `account_id` = ?|a:2:{i:0;i:1;i:1;i:1;}
UPDATE `bank_accounts` SET `total_deposit` = `total_deposit` + 700000 WHERE `id` = ?|a:1:{i:0;i:1;}
DELETE FROM `login_logs` WHERE `created_at` < ?|a:1:{i:0;s:19:"2020-11-20 12:47:06";}
